,boat_id,boat_type,year,Boat_Make,model,model_type,length_overall,yield_length,beam,draft,height,hull,engine,hp,weight,fuel_type,boat_image,active,Country
25175,241924,Power,2003,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,260.0,8500,Gasoline,,,USA
25176,241925,Power,2003,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,275.0,8500,Diesel,,,USA
25177,241926,Power,2003,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8500,Gasoline,,,USA
25178,241991,Power,2002,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8000,Gasoline,,,USA
25179,241992,Power,2002,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,270.0,8000,Diesel,,,USA
25180,241993,Power,2002,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,240.0,8000,Gasoline,,,USA
25181,242077,Power,2001,Sea Ray Boats,280 SUNDANCER,STERN,29,,9.416666667000001,,,FG,1,320.0,8000,Gasoline,,,USA
25182,242078,Power,2001,Sea Ray Boats,280 SUNDANCER,STERN,29,,9.416666667000001,,,FG,2,190.0,8000,Gasoline,,,USA
25183,242079,Power,2001,Sea Ray Boats,280 SUNDANCER,STERN,29,,9.416666667000001,,,FG,1,270.0,8000,Diesel,,,USA
25184,242864,Power,1991,Sea Ray Boats,280 SUNDANCER,STERN,31,,10.5,,,FG,2,230.0,8000,Gasoline,,,USA
25185,242865,Power,1991,Sea Ray Boats,280 SUNDANCER,STERN,31,,10.5,,,FG,2,120.0,8000,Diesel,,,USA
25186,242930,Power,1990,Sea Ray Boats,280 SUNDANCER,STERN,28,,10.5,,,FG,2,150.0,8000,Diesel,,,USA
25187,242931,Power,1990,Sea Ray Boats,280 SUNDANCER,STERN,28,,10.5,,,FG,2,205.0,8000,Gasoline,,,USA
25188,242992,Power,1989,Sea Ray Boats,280 SUNDANCER,STERN,28,,10.5,,,FG,2,140.0,8000,Diesel,,,USA
25189,242993,Power,1989,Sea Ray Boats,280 SUNDANCER,STERN,28,,10.5,,,FG,2,260.0,8000,Gasoline,,,USA
25190,243853,Power,2016,Sea Ray Boats,280 SUNDANCER,STERN,29,,8.833333332999999,,,FG,1,300.0,8211,Gasoline,,,USA
25191,243904,Power,2015,Sea Ray Boats,280 SUNDANCER,STERN,29,,8.833333332999999,,,FG,1,300.0,8211,Gasoline,,,USA
25192,243950,Power,2014,Sea Ray Boats,280 SUNDANCER,STERN,29,,8.833333332999999,,,FG,1,300.0,8211,Gasoline,,,USA
25193,243995,Power,2013,Sea Ray Boats,280 SUNDANCER,STERN,29,,8.833333332999999,,,FG,1,300.0,8211,Gasoline,,,USA
25194,244035,Power,2012,Sea Ray Boats,280 SUNDANCER,STERN,29,,8.833333332999999,,,FG,1,300.0,8211,Gasoline,,,USA
25195,244078,Power,2011,Sea Ray Boats,280 SUNDANCER,STERN,29,,8.833333332999999,,,FG,1,300.0,8211,Gasoline,,,USA
25196,244130,Power,2010,Sea Ray Boats,280 SUNDANCER,STERN,29,,8.833333332999999,,,FG,1,283.0,8211,Diesel,,,USA
25197,244131,Power,2010,Sea Ray Boats,280 SUNDANCER,STERN,29,,8.833333332999999,,,FG,1,300.0,8211,Gasoline,,,USA
25198,244192,Power,2009,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8630,Gasoline,,,USA
25199,244193,Power,2009,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,260.0,8630,Gasoline,,,USA
25200,244250,Power,2008,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8630,Gasoline,,,USA
25201,244251,Power,2008,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,260.0,8630,Gasoline,,,USA
25202,244312,Power,2007,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8500,Gasoline,,,USA
25203,244313,Power,2007,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,260.0,8500,Gasoline,,,USA
25204,244373,Power,2006,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8500,Gasoline,,,USA
25205,244374,Power,2006,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,298.0,8500,Diesel,,,USA
25206,244375,Power,2006,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,260.0,8500,Gasoline,,,USA
25207,244433,Power,2005,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,268.0,8500,Diesel,,,USA
25208,244434,Power,2005,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,260.0,8500,Gasoline,,,USA
25209,244435,Power,2005,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8500,Gasoline,,,USA
25210,244489,Power,2004,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8500,Gasoline,,,USA
25211,244490,Power,2004,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,275.0,8500,Diesel,,,USA
25212,244491,Power,2004,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,260.0,8500,Gasoline,,,USA
25213,244552,Power,2003,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,260.0,8500,Gasoline,,,USA
25214,244553,Power,2003,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,275.0,8500,Diesel,,,USA
25215,244554,Power,2003,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8500,Gasoline,,,USA
25216,244619,Power,2002,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8000,Gasoline,,,USA
25217,244620,Power,2002,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,270.0,8000,Diesel,,,USA
25218,244621,Power,2002,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,240.0,8000,Gasoline,,,USA
25219,244705,Power,2001,Sea Ray Boats,280 SUNDANCER,STERN,29,,9.416666667000001,,,FG,1,320.0,8000,Gasoline,,,USA
25220,244706,Power,2001,Sea Ray Boats,280 SUNDANCER,STERN,29,,9.416666667000001,,,FG,2,190.0,8000,Gasoline,,,USA
25221,244707,Power,2001,Sea Ray Boats,280 SUNDANCER,STERN,29,,9.416666667000001,,,FG,1,270.0,8000,Diesel,,,USA
25222,245492,Power,1991,Sea Ray Boats,280 SUNDANCER,STERN,31,,10.5,,,FG,2,230.0,8000,Gasoline,,,USA
25223,245493,Power,1991,Sea Ray Boats,280 SUNDANCER,STERN,31,,10.5,,,FG,2,120.0,8000,Diesel,,,USA
25224,245558,Power,1990,Sea Ray Boats,280 SUNDANCER,STERN,28,,10.5,,,FG,2,150.0,8000,Diesel,,,USA
25225,245559,Power,1990,Sea Ray Boats,280 SUNDANCER,STERN,28,,10.5,,,FG,2,205.0,8000,Gasoline,,,USA
25226,245620,Power,1989,Sea Ray Boats,280 SUNDANCER,STERN,28,,10.5,,,FG,2,140.0,8000,Diesel,,,USA
25227,245621,Power,1989,Sea Ray Boats,280 SUNDANCER,STERN,28,,10.5,,,FG,2,260.0,8000,Gasoline,,,USA
25228,508276,Power,2016,Sea Ray Boats,280 SUNDANCER,STERN,29,,8.833333332999999,,,FG,1,300.0,8211,Gasoline,,,USA
25229,508327,Power,2015,Sea Ray Boats,280 SUNDANCER,STERN,29,,8.833333332999999,,,FG,1,300.0,8211,Gasoline,,,USA
25230,508373,Power,2014,Sea Ray Boats,280 SUNDANCER,STERN,29,,8.833333332999999,,,FG,1,300.0,8211,Gasoline,,,USA
25231,508418,Power,2013,Sea Ray Boats,280 SUNDANCER,STERN,29,,8.833333332999999,,,FG,1,300.0,8211,Gasoline,,,USA
25232,508458,Power,2012,Sea Ray Boats,280 SUNDANCER,STERN,29,,8.833333332999999,,,FG,1,300.0,8211,Gasoline,,,USA
25233,508501,Power,2011,Sea Ray Boats,280 SUNDANCER,STERN,29,,8.833333332999999,,,FG,1,300.0,8211,Gasoline,,,USA
25234,508553,Power,2010,Sea Ray Boats,280 SUNDANCER,STERN,29,,8.833333332999999,,,FG,1,283.0,8211,Diesel,,,USA
25235,508554,Power,2010,Sea Ray Boats,280 SUNDANCER,STERN,29,,8.833333332999999,,,FG,1,300.0,8211,Gasoline,,,USA
25236,508615,Power,2009,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8630,Gasoline,,,USA
25237,508616,Power,2009,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,260.0,8630,Gasoline,,,USA
25238,508673,Power,2008,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8630,Gasoline,,,USA
25239,508674,Power,2008,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,260.0,8630,Gasoline,,,USA
25240,508735,Power,2007,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8500,Gasoline,,,USA
25241,508736,Power,2007,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,260.0,8500,Gasoline,,,USA
25242,508796,Power,2006,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8500,Gasoline,,,USA
25243,508797,Power,2006,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,298.0,8500,Diesel,,,USA
25244,508798,Power,2006,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,260.0,8500,Gasoline,,,USA
25245,508856,Power,2005,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,268.0,8500,Diesel,,,USA
25246,508857,Power,2005,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,260.0,8500,Gasoline,,,USA
25247,508858,Power,2005,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8500,Gasoline,,,USA
25248,508912,Power,2004,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8500,Gasoline,,,USA
25249,508913,Power,2004,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,275.0,8500,Diesel,,,USA
25250,508914,Power,2004,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,260.0,8500,Gasoline,,,USA
25251,508975,Power,2003,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,260.0,8500,Gasoline,,,USA
25252,508976,Power,2003,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,275.0,8500,Diesel,,,USA
25253,508977,Power,2003,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8500,Gasoline,,,USA
25254,509042,Power,2002,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8000,Gasoline,,,USA
25255,509043,Power,2002,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,270.0,8000,Diesel,,,USA
25256,509044,Power,2002,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,240.0,8000,Gasoline,,,USA
25257,509128,Power,2001,Sea Ray Boats,280 SUNDANCER,STERN,29,,9.416666667000001,,,FG,1,320.0,8000,Gasoline,,,USA
25258,509129,Power,2001,Sea Ray Boats,280 SUNDANCER,STERN,29,,9.416666667000001,,,FG,2,190.0,8000,Gasoline,,,USA
25259,509130,Power,2001,Sea Ray Boats,280 SUNDANCER,STERN,29,,9.416666667000001,,,FG,1,270.0,8000,Diesel,,,USA
25260,509915,Power,1991,Sea Ray Boats,280 SUNDANCER,STERN,31,,10.5,,,FG,2,230.0,8000,Gasoline,,,USA
25261,509916,Power,1991,Sea Ray Boats,280 SUNDANCER,STERN,31,,10.5,,,FG,2,120.0,8000,Diesel,,,USA
25262,509981,Power,1990,Sea Ray Boats,280 SUNDANCER,STERN,28,,10.5,,,FG,2,150.0,8000,Diesel,,,USA
25263,509982,Power,1990,Sea Ray Boats,280 SUNDANCER,STERN,28,,10.5,,,FG,2,205.0,8000,Gasoline,,,USA
25264,510043,Power,1989,Sea Ray Boats,280 SUNDANCER,STERN,28,,10.5,,,FG,2,140.0,8000,Diesel,,,USA
25265,510044,Power,1989,Sea Ray Boats,280 SUNDANCER,STERN,28,,10.5,,,FG,2,260.0,8000,Gasoline,,,USA
25266,510904,Power,2016,Sea Ray Boats,280 SUNDANCER,STERN,29,,8.833333332999999,,,FG,1,300.0,8211,Gasoline,,,USA
25267,510955,Power,2015,Sea Ray Boats,280 SUNDANCER,STERN,29,,8.833333332999999,,,FG,1,300.0,8211,Gasoline,,,USA
25268,511001,Power,2014,Sea Ray Boats,280 SUNDANCER,STERN,29,,8.833333332999999,,,FG,1,300.0,8211,Gasoline,,,USA
25269,511046,Power,2013,Sea Ray Boats,280 SUNDANCER,STERN,29,,8.833333332999999,,,FG,1,300.0,8211,Gasoline,,,USA
25270,511086,Power,2012,Sea Ray Boats,280 SUNDANCER,STERN,29,,8.833333332999999,,,FG,1,300.0,8211,Gasoline,,,USA
25271,511129,Power,2011,Sea Ray Boats,280 SUNDANCER,STERN,29,,8.833333332999999,,,FG,1,300.0,8211,Gasoline,,,USA
25272,511181,Power,2010,Sea Ray Boats,280 SUNDANCER,STERN,29,,8.833333332999999,,,FG,1,283.0,8211,Diesel,,,USA
25273,511182,Power,2010,Sea Ray Boats,280 SUNDANCER,STERN,29,,8.833333332999999,,,FG,1,300.0,8211,Gasoline,,,USA
25274,511243,Power,2009,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8630,Gasoline,,,USA
25275,511244,Power,2009,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,260.0,8630,Gasoline,,,USA
25276,511301,Power,2008,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8630,Gasoline,,,USA
25277,511302,Power,2008,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,260.0,8630,Gasoline,,,USA
25278,511363,Power,2007,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8500,Gasoline,,,USA
25279,511364,Power,2007,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,260.0,8500,Gasoline,,,USA
25280,511424,Power,2006,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8500,Gasoline,,,USA
25281,511425,Power,2006,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,298.0,8500,Diesel,,,USA
25282,511426,Power,2006,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,260.0,8500,Gasoline,,,USA
25283,511484,Power,2005,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,268.0,8500,Diesel,,,USA
25284,511485,Power,2005,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,260.0,8500,Gasoline,,,USA
25285,511486,Power,2005,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8500,Gasoline,,,USA
25286,511540,Power,2004,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8500,Gasoline,,,USA
25287,511541,Power,2004,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,275.0,8500,Diesel,,,USA
25288,511542,Power,2004,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,260.0,8500,Gasoline,,,USA
25289,511603,Power,2003,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,260.0,8500,Gasoline,,,USA
25290,511604,Power,2003,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,275.0,8500,Diesel,,,USA
25291,511605,Power,2003,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8500,Gasoline,,,USA
25292,511670,Power,2002,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,375.0,8000,Gasoline,,,USA
25293,511671,Power,2002,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,1,270.0,8000,Diesel,,,USA
25294,511672,Power,2002,Sea Ray Boats,280 SUNDANCER,STERN,31,,9.416666667000001,,,FG,2,240.0,8000,Gasoline,,,USA
25295,511756,Power,2001,Sea Ray Boats,280 SUNDANCER,STERN,29,,9.416666667000001,,,FG,1,320.0,8000,Gasoline,,,USA
25296,511757,Power,2001,Sea Ray Boats,280 SUNDANCER,STERN,29,,9.416666667000001,,,FG,2,190.0,8000,Gasoline,,,USA
25297,511758,Power,2001,Sea Ray Boats,280 SUNDANCER,STERN,29,,9.416666667000001,,,FG,1,270.0,8000,Diesel,,,USA
25298,512543,Power,1991,Sea Ray Boats,280 SUNDANCER,STERN,31,,10.5,,,FG,2,230.0,8000,Gasoline,,,USA
25299,512544,Power,1991,Sea Ray Boats,280 SUNDANCER,STERN,31,,10.5,,,FG,2,120.0,8000,Diesel,,,USA
25300,512609,Power,1990,Sea Ray Boats,280 SUNDANCER,STERN,28,,10.5,,,FG,2,150.0,8000,Diesel,,,USA
25301,512610,Power,1990,Sea Ray Boats,280 SUNDANCER,STERN,28,,10.5,,,FG,2,205.0,8000,Gasoline,,,USA
25302,512671,Power,1989,Sea Ray Boats,280 SUNDANCER,STERN,28,,10.5,,,FG,2,140.0,8000,Diesel,,,USA
25303,512672,Power,1989,Sea Ray Boats,280 SUNDANCER,STERN,28,,10.5,,,FG,2,260.0,8000,Gasoline,,,USA
25304,241350,Power,2014,Sea Ray Boats,280 SUNDECK,STERN,28,,8.833333332999999,,,FG,1,300.0,5726,Gasoline,,,USA
25305,241391,Power,2013,Sea Ray Boats,280 SUNDECK,STERN,28,,8.833333332999999,,,FG,1,300.0,5726,Gasoline,,,USA
25306,241435,Power,2012,Sea Ray Boats,280 SUNDECK,STERN,28,,8.833333332999999,,,FG,1,300.0,5726,Gasoline,,,USA
25307,241477,Power,2011,Sea Ray Boats,280 SUNDECK,STERN,28,,8.833333332999999,,,FG,1,300.0,5726,Gasoline,,,USA
25308,241531,Power,2010,Sea Ray Boats,280 SUNDECK,STERN,28,,8.5,,,FG,1,300.0,4680,Gasoline,,,USA
25309,241592,Power,2009,Sea Ray Boats,280 SUNDECK,STERN,28,,8.833333332999999,,,FG,1,300.0,5726,Gasoline,,,USA
25310,243978,Power,2014,Sea Ray Boats,280 SUNDECK,STERN,28,,8.833333332999999,,,FG,1,300.0,5726,Gasoline,,,USA
25311,244019,Power,2013,Sea Ray Boats,280 SUNDECK,STERN,28,,8.833333332999999,,,FG,1,300.0,5726,Gasoline,,,USA
25312,244063,Power,2012,Sea Ray Boats,280 SUNDECK,STERN,28,,8.833333332999999,,,FG,1,300.0,5726,Gasoline,,,USA
25313,244105,Power,2011,Sea Ray Boats,280 SUNDECK,STERN,28,,8.833333332999999,,,FG,1,300.0,5726,Gasoline,,,USA
25314,244159,Power,2010,Sea Ray Boats,280 SUNDECK,STERN,28,,8.5,,,FG,1,300.0,4680,Gasoline,,,USA
25315,244220,Power,2009,Sea Ray Boats,280 SUNDECK,STERN,28,,8.833333332999999,,,FG,1,300.0,5726,Gasoline,,,USA
25316,508401,Power,2014,Sea Ray Boats,280 SUNDECK,STERN,28,,8.833333332999999,,,FG,1,300.0,5726,Gasoline,,,USA
25317,508442,Power,2013,Sea Ray Boats,280 SUNDECK,STERN,28,,8.833333332999999,,,FG,1,300.0,5726,Gasoline,,,USA
25318,508486,Power,2012,Sea Ray Boats,280 SUNDECK,STERN,28,,8.833333332999999,,,FG,1,300.0,5726,Gasoline,,,USA
25319,508528,Power,2011,Sea Ray Boats,280 SUNDECK,STERN,28,,8.833333332999999,,,FG,1,300.0,5726,Gasoline,,,USA
25320,508582,Power,2010,Sea Ray Boats,280 SUNDECK,STERN,28,,8.5,,,FG,1,300.0,4680,Gasoline,,,USA
25321,508643,Power,2009,Sea Ray Boats,280 SUNDECK,STERN,28,,8.833333332999999,,,FG,1,300.0,5726,Gasoline,,,USA
25322,511029,Power,2014,Sea Ray Boats,280 SUNDECK,STERN,28,,8.833333332999999,,,FG,1,300.0,5726,Gasoline,,,USA
25323,511070,Power,2013,Sea Ray Boats,280 SUNDECK,STERN,28,,8.833333332999999,,,FG,1,300.0,5726,Gasoline,,,USA
25324,511114,Power,2012,Sea Ray Boats,280 SUNDECK,STERN,28,,8.833333332999999,,,FG,1,300.0,5726,Gasoline,,,USA
25325,511156,Power,2011,Sea Ray Boats,280 SUNDECK,STERN,28,,8.833333332999999,,,FG,1,300.0,5726,Gasoline,,,USA
25326,511210,Power,2010,Sea Ray Boats,280 SUNDECK,STERN,28,,8.5,,,FG,1,300.0,4680,Gasoline,,,USA
25327,511271,Power,2009,Sea Ray Boats,280 SUNDECK,STERN,28,,8.833333332999999,,,FG,1,300.0,5726,Gasoline,,,USA
25328,242636,Power,1994,Sea Ray Boats,280 SUNRUNNER,STERN,28,,8.5,,,FG,1,300.0,4500,Gasoline,,,USA
25329,242637,Power,1994,Sea Ray Boats,280 SUNRUNNER,STERN,28,,8.5,,,FG,1,238.0,4500,Diesel,,,USA
25330,242638,Power,1994,Sea Ray Boats,280 SUNRUNNER,STERN,28,,8.5,,,FG,2,230.0,4500,Gasoline,,,USA
25331,245264,Power,1994,Sea Ray Boats,280 SUNRUNNER,STERN,28,,8.5,,,FG,1,300.0,4500,Gasoline,,,USA
25332,245265,Power,1994,Sea Ray Boats,280 SUNRUNNER,STERN,28,,8.5,,,FG,1,238.0,4500,Diesel,,,USA
25333,245266,Power,1994,Sea Ray Boats,280 SUNRUNNER,STERN,28,,8.5,,,FG,2,230.0,4500,Gasoline,,,USA
25334,509687,Power,1994,Sea Ray Boats,280 SUNRUNNER,STERN,28,,8.5,,,FG,1,300.0,4500,Gasoline,,,USA
25335,509688,Power,1994,Sea Ray Boats,280 SUNRUNNER,STERN,28,,8.5,,,FG,1,238.0,4500,Diesel,,,USA
25336,509689,Power,1994,Sea Ray Boats,280 SUNRUNNER,STERN,28,,8.5,,,FG,2,230.0,4500,Gasoline,,,USA
25337,512315,Power,1994,Sea Ray Boats,280 SUNRUNNER,STERN,28,,8.5,,,FG,1,300.0,4500,Gasoline,,,USA
25338,512316,Power,1994,Sea Ray Boats,280 SUNRUNNER,STERN,28,,8.5,,,FG,1,238.0,4500,Diesel,,,USA
25339,512317,Power,1994,Sea Ray Boats,280 SUNRUNNER,STERN,28,,8.5,,,FG,2,230.0,4500,Gasoline,,,USA
25340,242877,Power,1991,Sea Ray Boats,280 WEEKENDER,STERN,31,,10.5,,,FG,2,205.0,7800,Gasoline,,,USA
25341,242878,Power,1991,Sea Ray Boats,280 WEEKENDER,STERN,31,,10.5,,,FG,2,185.0,7800,Diesel,,,USA
25342,242879,Power,1991,Sea Ray Boats,280 WEEKENDER,VDR,31,,10.5,,,FG,2,200.0,7800,Diesel,,,USA
25343,242880,Power,1991,Sea Ray Boats,280 WEEKENDER,VDR,31,,10.5,,,FG,2,250.0,7800,Gasoline,,,USA
25344,245505,Power,1991,Sea Ray Boats,280 WEEKENDER,STERN,31,,10.5,,,FG,2,205.0,7800,Gasoline,,,USA
25345,245506,Power,1991,Sea Ray Boats,280 WEEKENDER,STERN,31,,10.5,,,FG,2,185.0,7800,Diesel,,,USA
25346,245507,Power,1991,Sea Ray Boats,280 WEEKENDER,VDR,31,,10.5,,,FG,2,200.0,7800,Diesel,,,USA
25347,245508,Power,1991,Sea Ray Boats,280 WEEKENDER,VDR,31,,10.5,,,FG,2,250.0,7800,Gasoline,,,USA
25348,509928,Power,1991,Sea Ray Boats,280 WEEKENDER,STERN,31,,10.5,,,FG,2,205.0,7800,Gasoline,,,USA
25349,509929,Power,1991,Sea Ray Boats,280 WEEKENDER,STERN,31,,10.5,,,FG,2,185.0,7800,Diesel,,,USA
25350,509930,Power,1991,Sea Ray Boats,280 WEEKENDER,VDR,31,,10.5,,,FG,2,200.0,7800,Diesel,,,USA
25351,509931,Power,1991,Sea Ray Boats,280 WEEKENDER,VDR,31,,10.5,,,FG,2,250.0,7800,Gasoline,,,USA
25352,512556,Power,1991,Sea Ray Boats,280 WEEKENDER,STERN,31,,10.5,,,FG,2,205.0,7800,Gasoline,,,USA
25353,512557,Power,1991,Sea Ray Boats,280 WEEKENDER,STERN,31,,10.5,,,FG,2,185.0,7800,Diesel,,,USA
25354,512558,Power,1991,Sea Ray Boats,280 WEEKENDER,VDR,31,,10.5,,,FG,2,200.0,7800,Diesel,,,USA
25355,512559,Power,1991,Sea Ray Boats,280 WEEKENDER,VDR,31,,10.5,,,FG,2,250.0,7800,Gasoline,,,USA
25356,242592,Power,1994,Sea Ray Boats,29 WALKAROUND,STERN,29,,10.5,,,FG,2,230.0,10600,Gasoline,,,USA
25357,242593,Power,1994,Sea Ray Boats,29 WALKAROUND,STERN,29,,10.5,,,FG,2,200.0,10600,Diesel,,,USA
25358,242594,Power,1994,Sea Ray Boats,29 WALKAROUND,VDR,29,,10.5,,,FG,2,250.0,10600,Gasoline,,,USA
25359,242683,Power,1993,Sea Ray Boats,29 WALKAROUND,STERN,29,,10.5,,,FG,2,195.0,9200,Diesel,,,USA
25360,242684,Power,1993,Sea Ray Boats,29 WALKAROUND,STERN,29,,10.5,,,FG,2,230.0,9200,Gasoline,,,USA
25361,242685,Power,1993,Sea Ray Boats,29 WALKAROUND,VDR,29,,10.5,,,FG,2,250.0,9200,Gasoline,,,USA
25362,245220,Power,1994,Sea Ray Boats,29 WALKAROUND,STERN,29,,10.5,,,FG,2,230.0,10600,Gasoline,,,USA
25363,245221,Power,1994,Sea Ray Boats,29 WALKAROUND,STERN,29,,10.5,,,FG,2,200.0,10600,Diesel,,,USA
25364,245222,Power,1994,Sea Ray Boats,29 WALKAROUND,VDR,29,,10.5,,,FG,2,250.0,10600,Gasoline,,,USA
25365,245311,Power,1993,Sea Ray Boats,29 WALKAROUND,STERN,29,,10.5,,,FG,2,195.0,9200,Diesel,,,USA
25366,245312,Power,1993,Sea Ray Boats,29 WALKAROUND,STERN,29,,10.5,,,FG,2,230.0,9200,Gasoline,,,USA
25367,245313,Power,1993,Sea Ray Boats,29 WALKAROUND,VDR,29,,10.5,,,FG,2,250.0,9200,Gasoline,,,USA
25368,509643,Power,1994,Sea Ray Boats,29 WALKAROUND,STERN,29,,10.5,,,FG,2,230.0,10600,Gasoline,,,USA
25369,509644,Power,1994,Sea Ray Boats,29 WALKAROUND,STERN,29,,10.5,,,FG,2,200.0,10600,Diesel,,,USA
25370,509645,Power,1994,Sea Ray Boats,29 WALKAROUND,VDR,29,,10.5,,,FG,2,250.0,10600,Gasoline,,,USA
25371,509734,Power,1993,Sea Ray Boats,29 WALKAROUND,STERN,29,,10.5,,,FG,2,195.0,9200,Diesel,,,USA
25372,509735,Power,1993,Sea Ray Boats,29 WALKAROUND,STERN,29,,10.5,,,FG,2,230.0,9200,Gasoline,,,USA
